[run_tier] 1 job(s) planned:
  [1] tier1/d3t                 CUDA_VISIBLE_DEVICES=0 python scripts/train.py --config-name=trial_toy_d3t

[run_tier] -> START  tier1/d3t: CUDA_VISIBLE_DEVICES=0 python scripts/train.py --config-name=trial_toy_d3t
[resume] starting fresh (no snapshot to resume from)
wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from /root/.netrc.
wandb: Currently logged in as: jasonna24 (jasonna24-) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: setting up run kp4260wc
wandb: Tracking run with wandb version 0.26.1
wandb: Run data is saved locally in /workspace/wandb/run-20260517_183220-kp4260wc
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run trial_toy_d3t
wandb: ⭐️ View project at https://wandb.ai/jasonna24-/triplane-ae
wandb: 🚀 View run at https://wandb.ai/jasonna24-/triplane-ae/runs/kp4260wc
[train] latent data_range (p99-p1) = 4.6455
/opt/conda/lib/python3.11/site-packages/torch/nn/modules/transformer.py:382: UserWarning: enable_nested_tensor is True, but self.use_nested_tensor is False because encoder_layer.norm_first was True
  warnings.warn(
[train] exp=trial_toy_d3t  model=TriVAE_D3T  device=cuda
[train] batches=1250  batch_size=4  epochs=100
[train] AMP mode: bfloat16 autocast (no GradScaler needed)
[train] wall-clock cap: 60.0 min
[epoch 2 step 075]  loss=6.25e-01  l1=6.25e-01  l2=0.00e+00  psnr=14.2  cos=0.5172
[epoch 2 step 100]  loss=5.67e-01  l1=5.67e-01  l2=0.00e+00  psnr=15.2  cos=0.5352
[epoch 2 step 125]  loss=6.33e-01  l1=6.33e-01  l2=0.00e+00  psnr=14.3  cos=0.4934
[epoch 2 step 150]  loss=6.03e-01  l1=6.03e-01  l2=0.00e+00  psnr=14.5  cos=0.5120
[epoch 2 step 175]  loss=6.01e-01  l1=6.01e-01  l2=0.00e+00  psnr=14.8  cos=0.5204
[epoch 2 step 200]  loss=5.67e-01  l1=5.67e-01  l2=0.00e+00  psnr=15.1  cos=0.5488
[epoch 2 step 225]  loss=6.15e-01  l1=6.15e-01  l2=0.00e+00  psnr=14.5  cos=0.5101
[epoch 2 step 250]  loss=6.03e-01  l1=6.03e-01  l2=0.00e+00  psnr=14.5  cos=0.5238
[epoch 2 step 275]  loss=5.85e-01  l1=5.85e-01  l2=0.00e+00  psnr=14.9  cos=0.5238
[epoch 2 step 300]  loss=5.89e-01  l1=5.89e-01  l2=0.00e+00  psnr=14.6  cos=0.5450
[epoch 2 step 325]  loss=6.21e-01  l1=6.21e-01  l2=0.00e+00  psnr=14.5  cos=0.4950
[epoch 2 step 350]  loss=5.96e-01  l1=5.96e-01  l2=0.00e+00  psnr=14.8  cos=0.4897
[epoch 2 step 375]  loss=6.06e-01  l1=6.06e-01  l2=0.00e+00  psnr=14.6  cos=0.5101
[epoch 2 step 400]  loss=5.87e-01  l1=5.87e-01  l2=0.00e+00  psnr=14.8  cos=0.5164
[epoch 2 step 425]  loss=5.95e-01  l1=5.95e-01  l2=0.00e+00  psnr=14.6  cos=0.5349
[epoch 2 step 450]  loss=5.68e-01  l1=5.68e-01  l2=0.00e+00  psnr=15.1  cos=0.5390
[epoch 2 step 475]  loss=6.16e-01  l1=6.16e-01  l2=0.00e+00  psnr=14.3  cos=0.5275
[epoch 2 step 500]  loss=6.15e-01  l1=6.15e-01  l2=0.00e+00  psnr=14.6  cos=0.5011
[epoch 2 step 525]  loss=6.24e-01  l1=6.24e-01  l2=0.00e+00  psnr=14.6  cos=0.4957
[epoch 2 step 550]  loss=5.75e-01  l1=5.75e-01  l2=0.00e+00  psnr=15.1  cos=0.5263
[epoch 2 step 575]  loss=5.64e-01  l1=5.64e-01  l2=0.00e+00  psnr=15.0  cos=0.5514
[epoch 2 step 600]  loss=5.51e-01  l1=5.51e-01  l2=0.00e+00  psnr=15.0  cos=0.5785
[epoch 2 step 625]  loss=6.44e-01  l1=6.44e-01  l2=0.00e+00  psnr=14.2  cos=0.4976
[epoch 2 step 650]  loss=6.27e-01  l1=6.27e-01  l2=0.00e+00  psnr=14.2  cos=0.5180
[epoch 2 step 675]  loss=6.35e-01  l1=6.35e-01  l2=0.00e+00  psnr=14.3  cos=0.4951
[epoch 2 step 700]  loss=6.06e-01  l1=6.06e-01  l2=0.00e+00  psnr=14.6  cos=0.5228
[epoch 2 step 725]  loss=5.89e-01  l1=5.89e-01  l2=0.00e+00  psnr=14.9  cos=0.5092
[epoch 2 step 750]  loss=5.92e-01  l1=5.92e-01  l2=0.00e+00  psnr=14.8  cos=0.5294
[epoch 2 step 775]  loss=6.01e-01  l1=6.01e-01  l2=0.00e+00  psnr=14.6  cos=0.5215
[epoch 2 step 800]  loss=5.87e-01  l1=5.87e-01  l2=0.00e+00  psnr=14.6  cos=0.5445
[epoch 2 step 825]  loss=6.14e-01  l1=6.14e-01  l2=0.00e+00  psnr=14.5  cos=0.5170
[epoch 2 step 850]  loss=6.14e-01  l1=6.14e-01  l2=0.00e+00  psnr=14.5  cos=0.5180
[epoch 2 step 875]  loss=5.72e-01  l1=5.72e-01  l2=0.00e+00  psnr=14.9  cos=0.5376
[epoch 2 step 900]  loss=5.33e-01  l1=5.33e-01  l2=0.00e+00  psnr=15.5  cos=0.5710
